RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
394355,"Austin, TX",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227900,230800,235400,237200,239300,237200,239300,239700,240800,241500,241700,247900,250800,251100,248000,247900,249400,252100,251800,251900,253500,256100,261100,262900,265900,265500,267900,267700,269100,268400,271400,271500,272800,273700,275800,278600,279100,279100,277900,278200,280200,283700,285200,289000,287600,288500,288300,289500,290900,292100,297200,298100,299300,294900,293500,293800,293000,292600,290500,296400,300600,304200,
395194,"Virginia Beach, VA",33,221700,219000,215400,211000,209800,209900,210000,207900,206400,205400,207300,209100,211800,210600,209500,204600,202300,201800,204900,206200,203700,202300,204600,206000,207300,203500,202000,198000,199500,200000,202200,196900,197500,198900,204800,200200,191500,182300,177700,173000,171000,174000,180100,181900,179700,178600,179200,181200,182600,183700,186200,184800,184300,184400,191700,196800,197600,194000,193800,192100,191600,190300,189700,192000,193400,198700,197800,197100,194600,193600,191100,189900,191100,193200,192200,191700,189600,191100,191400,193500,193200,193700,192300,194300,195700,197100,199400,199300,203500,202700,205100,201400,199500,199200,202800,204300,203000,203300,205500,207300,208100,206700,204600,204800,208300,211100,212500,213600,212600,213900,211600,214300,213000,213500,213200,215200,216800,217600,221400,222600,225600,220200,220800,217700,218200,216400,217400,218400,217500,217500,217400,224800,226300,229300,227900,226700,226400,
394902,"Nashville, TN",34,150400,149200,147600,147000,147200,145900,143900,142900,142100,141100,141200,141900,142100,140900,138600,139300,140100,141500,141800,141700,141100,141600,143000,143300,145300,143100,144100,142300,143100,142900,145100,145300,144600,143500,145000,144400,142400,140600,139000,138400,138400,142300,140600,139000,135900,139100,140000,142600,141800,142300,142100,142600,145300,147000,147900,147300,145400,148100,149400,151600,150700,152600,155800,158000,160800,161200,161300,159700,159000,160300,159000,162200,163200,166600,166300,168700,169800,170900,170400,170600,173100,176400,178000,179800,181400,182400,183700,183900,184000,183700,185300,189100,191500,191200,192000,191800,192500,192600,195600,199800,204400,207000,209300,212500,212900,215300,218100,220700,222000,221100,222500,223700,226600,229500,232300,232700,235800,236200,241100,243000,247100,248800,247600,246100,243800,246600,245200,247700,249200,255400,259100,261300,261700,260000,261400,263100,264300,
395005,"Providence, RI",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246000,246100,249000,252200,253100,256600,257000,254900,255500,258300,261300,260900,256500,253700,252300,253800,258700,260800,262700,266600,268100,270900,268200,270600,269500,271100,
394862,"Milwaukee, WI",36,192000,187000,181800,175500,173300,172100,174500,174800,175800,175100,173000,170700,168300,166200,162700,160700,159900,161100,162900,166700,168700,169600,171800,178900,181200,176600,169500,163900,167100,170200,172400,171900,172300,176800,178800,184900,176600,168800,159400,160200,165700,164700,167700,165800,164300,167200,168100,168600,161800,160600,158500,159600,161400,166400,167400,163400,152600,155100,162000,173900,175300,173400,172200,170000,172300,173200,174100,171500,170000,170500,170200,170200,170100,169400,170800,170400,175000,176400,180400,179700,183300,185600,184800,183000,180000,183600,186200,187600,185500,191900,189900,192500,182000,183300,176900,180800,181500,187400,185800,188000,184400,184700,184000,188400,189400,187600,190500,192800,196000,195500,196200,197000,196800,197800,196900,198500,201300,203500,204800,205000,204300,205100,203500,206300,206600,206700,208600,211200,212500,210300,206100,207000,211200,218500,222100,221900,217300,
394714,"Jacksonville, FL",37,195500,184800,176600,169500,169500,169000,166700,162100,161800,158200,162600,161900,162800,152000,141600,136600,139000,141800,138600,134200,135600,137700,142500,139800,139600,134500,130500,126500,122300,120400,116300,116000,118400,122400,124700,121600,122200,121100,119900,117900,117900,122000,119300,120700,120600,126100,117600,109000,99400,100600,103600,103300,101400,100100,99800,102500,106400,111400,119000,113600,110900,105600,108300,109300,107500,111000,116000,121000,123400,121500,119600,108600,104500,102100,105300,107100,111700,114400,117200,118300,120800,120600,115700,107200,107200,110000,119600,121700,125600,125800,125800,123600,120500,121400,123300,130900,132500,134400,135700,138500,138400,138100,137200,139200,140500,142200,147300,155300,160200,160800,158000,156500,155300,155700,153000,152100,152300,157800,164300,165600,169700,169400,171300,171900,173800,173900,174000,172300,179300,183700,190400,196300,196400,194600,192600,197400,208100,209500
394849,"Memphis, TN",38,113300,110600,104400,102700,101900,104900,103500,102500,97100,92700,89800,94500,98500,99700,94700,95300,98500,103900,107500,111700,114200,113500,110300,103800,100200,99800,102700,102600,96000,90600,89800,91400,100100,100900,103100,100500,99300,95600,88100,86900,84600,86600,92100,96300,96500,92900,95300,95500,95500,92100,91700,90000,92400,93600,97000,98300,105200,106600,109700,108300,107300,102500,99500,103600,111300,112900,114200,113000,114600,113700,114900,118500,122500,120800,122300,119000,125600,125100,125800,128800,129400,129700,124800,127200,130400,130300,127800,127200,126100,126600,125100,125000,122900,123300,123600,124500,125200,128600,130900,133600,134400,138000,137000,136700,136900,139000,138400,138400,137400,139000,138700,140200,140100,140600,142700,146300,151400,152700,154900,153300,153100,151600,152000,151500,150900,149200,149400,151200,152400,151300,148800,153300,154100,156000,151200,155600,156600,158900
394935,"Oklahoma City, OK",39,103300,106500,107100,110400,109400,111500,108700,108600,107000,105800,106200,107600,111600,111900,112300,113100,114200,113900,113000,112500,113000,111700,108400,107000,110500,116400,117100,115600,111900,110500,109800,110400,113500,114400,115900,116100,115600,115100,116000,115000,116000,114600,117200,118600,118400,119000,119000,121300,121200,122400,122700,121900,120700,121300,124900,128400,130900,130400,130300,128700,130600,129900,129600,127800,129200,131500,133000,132300,131600,130200,129200,129500,131600,134000,134000,134300,134000,134900,135800,136900,137800,139700,139800,140000,137500,137500,140200,144800,147400,147800,147200,148300,147600,147900,149200,150100,149600,148400,145600,146000,143500,143500,143300,144500,145600,144900,146200,146300,146800,148100,149200,150100,148800,148000,147300,145300,146100,147100,147300,148500,148000,147700,147700,147000,147600,147200,148800,152700,153500,155900,156800,161000,162500,163900,161600,164000,164800,
394807,"Louisville-Jefferson County, KY",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132200,130700,130300,127500,129100,131700,134100,134200,135300,137500,137300,136400,133500,134500,134300,138900,144600,149000,150900,150800,149900,148000,145700,148500,150400,156700,157500,158300,154200,152300,152900,154000,156300,157700,158900,158200,157700,157800,158800,158400,157200,156800,158000,159700,161300,160600,160900,161900,164300,167700,170100,173000,170100,167400,165300,164700,164700,163100,163300,166000,167800,174200,176000,181400,179800,177800,174500,175000,178100,
394669,"Hartford, CT",41,234600,232200,226400,215700,210100,209400,210000,211600,215600,214800,213000,210100,215500,214000,212000,206600,206800,204600,202900,202500,207900,213700,217800,219100,223000,220900,218100,209000,208900,208200,206700,208900,216800,226200,228400,220800,218000,218000,217900,212500,207100,202600,204700,204000,207100,203300,204000,200700,203100,200100,205300,204200,208000,203200,199900,200800,201900,209000,207700,202500,196900,197800,203200,206000,205800,208200,207700,207500,206600,206000,208400,208800,209200,205100,203300,201800,203700,203500,203800,201100,204100,203900,200000,193500,194600,198400,200300,200500,199300,200000,199500,199600,198600,198700,199700,204200,205000,205500,206300,207500,205600,202700,205600,209700,208900,205800,204800,204400,203800,201500,202300,202900,206500,207600,206800,206600,208400,209800,210900,211600,219400,222400,223800,217400,216200,215300,212500,209700,208000,213500,213500,212700,212800,217300,223200,221000,221500,
395022,"Richmond, VA",42,209400,208600,206100,201900,201100,201200,199900,199000,195500,196600,194800,199100,195800,193000,189000,187100,184700,182800,183800,187200,188300,190300,191400,193800,190100,189300,184600,181000,175000,177600,178700,179300,176500,175900,177700,175600,175000,173000,168900,165000,163500,166200,170400,170000,169400,171400,168100,166400,161700,166300,167400,170400,171600,171200,170900,168700,172300,176500,178600,177700,173900,174500,176100,180300,180500,184000,183100,185000,178700,178200,177600,179100,179900,180000,182300,184000,185600,188100,187900,188800,188900,193700,193400,195900,192800,192600,194400,195200,198000,196700,195700,194800,193400,195900,199500,200400,200500,199000,200900,200900,201800,202200,203900,204400,207400,207500,207800,207900,209100,211000,211500,211500,211900,210700,211800,209200,211600,217400,223100,224000,221000,222200,221500,222000,222300,223600,225500,226900,234500,237900,241900,240200,242600,242600,242000,239100,236600,
394910,"New Orleans, LA",43,143300,147100,152700,152000,154500,156400,158300,153400,148000,146100,146400,151000,151700,153200,152500,153400,156800,157900,159900,160600,160700,158800,156700,153300,155600,156900,159600,156100,152400,149200,148200,153900,156900,161500,156700,155200,145700,140100,136200,140200,142500,146300,147600,147400,147300,144900,142200,138800,137400,142400,145300,150200,148200,150500,151000,155200,153300,151400,153900,155700,158400,160400,163000,162700,161700,159900,161100,161500,162600,161500,154900,153900,157500,162600,162700,161800,162100,163700,163600,164500,166500,167800,164000,164500,165900,172200,171100,170700,170500,171500,172400,173800,173300,174900,173500,176600,174600,176400,176600,178400,178700,178200,178900,178100,179000,179200,182900,183300,185600,185700,188000,187200,188900,190200,191000,191400,190100,195800,195500,197300,190400,189500,187800,193300,195400,198600,195400,195000,192800,194300,193500,193300,191400,192300,196400,201900,203300,
394425,"Buffalo, NY",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121500,121700,122800,121800,121400,119200,122500,122200,124400,122600,123400,123600,124300,124200,123700,126000,128800,130500,127700,125200,125000,126200,126800,127400,128700,130200,130500,131500,132500,133700,133800,134700,136400,137500,137300,139800,139100,139800,138400,140700,143400,146100,144900,141600,138100,141200,143600,147900,146700,149500,148900,149800,152800,154500,156100,153200,152500,152300,
395012,"Raleigh, NC",45,177300,174300,171400,172400,174300,177200,175300,175800,171500,170700,172900,177800,178500,172600,166700,163800,165000,168200,170200,170900,173700,176300,180800,176700,175600,173900,172700,176400,174600,175300,172700,173300,178100,179700,180200,179300,176600,174700,173700,174500,173600,172300,169200,171100,171100,176100,172800,172500,169700,174700,173800,174300,172000,172200,171800,169900,174200,177000,180500,179500,177800,180400,180100,180300,181000,183800,188500,191300,191200,191600,186400,184400,180500,181900,184500,185800,187400,185200,186100,187900,191600,194400,197500,200000,204000,203300,207100,209900,214400,214700,213800,214600,216300,217700,218800,217300,217300,216800,217800,220800,222000,224400,224500,224300,224400,224400,228700,230700,231800,233200,233000,234900,235600,237600,236900,237600,238900,240700,243300,249900,255900,259400,257900,256100,253900,252200,253800,252300,254300,254400,256400,258300,258300,259400,255700,256600,257700,262700
394388,"Birmingham, AL",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129400,129500,126600,122000,125800,134400,140200,139300,135100,132800,135100,133300,132800,128800,127900,123100,123500,125300,132800,135300,136200,136500,135800,133900,134300,137800,141800,141800,140700,140000,138700,137800,139000,137200,137600,138300,141800,143200,144500,145900,147600,148200,146700,145400,143600,146300,147300,150100,151000,152300,155200,154800,153000,150700,151200,154100,161000,162000,164000,159400,174300,179100,178500,166900,163500,165400,162600,165800,165700,170100,169100,171200,176300,178500,185400,180700,178500,169300,
395031,"Rochester, NY",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,117100,117900,118400,121200,119200,116200,113700,114400,115100,115300,115700,118100,119300,122400,122600,123300,122300,123200,122700,120600,119600,118500,121000,122800,126000,125200,124600,123200,122200,123100,122300,122800,121700,122200,124200,124900,124600,123000,122200,122000,123600,122900,122000,120800,121000,121600,119500,120800,121300,124700,122900,123600,121500,121000,120200,119200,122000,122400,124300,123500,123200,122700,123700,123400,131900,136000,146900,148800,147700,142100,141800,142600,143200,140700,142900,144100,144900,144700,150500,153700,151700,141000,133400,131000,132600,130300,131400,130900,131800,130400,131900,135300,137000,137600,136800,137800,138300,138200,138100,137300,136200,135900,136800,140700,143100,144700,
394640,"Grand Rapids, MI",48,121400,117100,117400,113600,112200,110000,107300,105400,104600,98700,93500,87000,86600,81800,80200,78000,83800,88900,94500,97300,97300,97700,97300,95300,97100,97700,99800,97600,93700,89900,88300,88100,89500,91600,95100,96100,92400,89100,89200,93500,97900,99500,95000,92000,94700,100100,100200,94700,93300,95800,101500,104800,107000,107600,105800,107500,109500,112800,111900,113600,115700,118800,119300,118800,119200,122400,123900,124600,121300,121600,121000,123300,123700,125000,126100,129200,133900,135200,135500,133600,133800,132700,134500,134500,135700,136200,136900,139100,140400,143300,143300,143600,143700,146100,146600,148600,147100,148000,147600,149500,151000,151900,153400,155400,157400,159500,159600,159800,161000,162900,164300,164600,164000,164000,163800,164700,168700,170400,174000,174800,178800,179400,181500,180800,181700,181000,182400,183300,186100,186700,188900,191900,194200,196800,197500,199500,199000,
395167,"Tucson, AZ",49,203700,201300,200100,192700,192800,187300,186800,181400,177600,174100,169000,170300,166200,164000,161600,160000,161200,159400,164100,162100,161000,154700,159700,159800,161300,156300,153100,150000,147400,148200,150800,146900,141900,135400,134500,135300,133000,132000,128200,126300,122800,122500,123500,123100,123100,123000,127100,128300,130200,131000,133900,135900,136300,140600,145600,147900,146600,149800,153300,155200,151600,152700,154700,159300,159100,160600,160000,160400,160800,161000,161400,160700,161400,161100,160000,158400,160500,161300,164300,165500,160100,153100,148400,152000,155700,155500,157000,158300,160100,160200,160400,162800,161800,163500,163700,168300,169000,170300,170900,173400,174500,177000,178500,180400,180600,180800,182400,185100,186400,186200,187200,186800,187200,183900,189700,189300,191600,188300,190600,195100,195500,199900,198700,199500,198000,199200,203100,205500,206500,202700,204300,205100,208600,209600,217100,220300,221600,215700
